column2,column3,column4,column5,column6,column7,column8,column9
uPUBLICtv,Local business,355,35.0933694,-106.6486325,,,
Annapurna's,Local business,355,35.14390088,-106.6405175,,,
Coronado Mall,Local business,355,35.19839701,-106.6567958,,,
Hobby Lobby Creative Center,Local business,354,35.08036981,-106.5138781,,,
Castetter Hall,Local business,354,35.08261638,-106.6229765,,,
Blake's Lotaburger,Local business,354,35.18198927,-106.6876845,,,
66 Pin-Ups,Shopping/retail,354,35.193714,-106.654545,,,
Route 66 Hwy,Local business,353,35.0801837,-106.606824,,,
Keva Juice,Local business,353,35.08056056,-106.6206543,,,
The Pretty Committee,Spas/beauty/personal care,353,35.082798,-106.64047,,,
The Rooftop at The Banque Lofts,Public places,353,35.084668,-106.650145,,,
Starbucks,Local business,353,35.08548188,-106.527752,,,
Charming Charlie,Local business,353,35.10227653,-106.5677428,,,
Albuquerque Balloon Fiesta Park,Local business,353,35.18711021,-106.6796465,,,
Burrito Lady,Local business,352,35.08821275,-106.5321325,,,
Metropolis: Comic Art Gallery,Local business,352,35.095485,-106.657676,,,
Old Town Farm,Landmark,352,35.10334077,-106.6803669,,,
Mark Pardo Salon Spa,Local business,352,35.20654888,-106.6584309,,,
New Mexico's CW,Local business,351,35.081763,-106.665171,,,
Kmart,Local business,351,35.10330913,-106.6027163,,,
Blakes Lotaburger,Local business,351,35.15196089,-106.6227737,,,
Essence Spa & Nails,Spas/beauty/personal care,351,35.15256628,-106.5610629,,,
Jason's Deli,Local business,351,35.204644,-106.650595,,,
Three Guns Social Club,Arts/entertainment/nightlife,351,35.2361818,-106.6568635,,,
New Mexico State Police District 5 Office,Local business,350,35.10786581,-106.6044211,,,
DMV,Local business,350,35.13435135,-106.588348,,,
Sandia Resort & Casino Council Room Bar,Local business,350,35.20717622,-106.5660491,,,
VFW Post 401,Local business,349,35.05890436,-106.6149119,,,
Albuquerque Dragway,Attractions/things to do,349,35.06782678,-106.526852,,,
Uptown vaporz,Shopping/retail,349,35.107101,-106.577988,,,
American Eagle Outfitters,Local business,349,35.19771003,-106.656426,,,
La Quiche Parisienne Bistro,Local business,348,35.14736521,-106.5266202,,,
Albuquerque Convention Center,Local business,347,35.09690202,-106.5296461,,,
Two Fools' Tavern,Local business,346,35.0806655,-106.60899,,,
Boot Barn,Local business,346,35.14686433,-106.5858465,,,
McDonald's at 6221 Riverside Place,Local business,346,35.15456767,-106.6815406,,,
R & D Entertainment (Music,Arts/entertainment/nightlife,345,35.102702,-106.647253,,,
Atrisco Park,Local business,345,35.08268892,-106.6852304,,,
Sandia Courtyard Hotel & Convention Center,Local business,345,35.08495062,-106.5311312,,,
Lorenco's Salon,Local business,345,35.08791245,-106.5854346,,,
Blakes Lotaburger,Local business,345,35.10206392,-106.5158629,,,
Salon Centro,Local business,345,35.11688453,-106.5776347,,,
John Baker Elementary School,Local business,345,35.12274663,-106.5062243,,,
Del Norte Baptist Church,Local business,345,35.13039402,-106.579763,,,
U-Swirl New Mexico,Restaurant/cafe,345,35.17546175,-106.5559155,,,
Discount Tire,Local business,345,35.21053619,-106.6529265,,,
Armijo Elementary School,Local business,344,35.06149528,-106.673701,,,
Long John Silvers Seafood,Local business,344,35.0777574,-106.5881398,,,
Nail Pro,Local business,344,35.1971993,-106.6564831,,,
Max Drive Nutrition,Local business,343,35.12933416,-106.5507277,,,
Wyoming Place Apartments,Real estate,343,35.13861416,-106.5507547,,,
Blakes Lotaburger,Local business,343,35.17707831,-106.6293552,,,
Albuquerqe New Mexico,Local business,342,35.08198336,-106.5936581,,,
Twisters,Local business,342,35.1145068,-106.5161467,,,
Georgia O'Keeffe Elementary School,Local business,342,35.14878295,-106.5096111,,,
It's A Zoo In Here,Local business,342,35.150748,-106.683011,,,
Studio Evolve - Zumba & Hot Yoga,Local business,342,35.23302135,-106.656123,,,
Luis' Chip's and Salsa,Restaurant/cafe,341,35.07274384,-106.537819,,,
House of Football,Shopping/retail,341,35.11539858,-106.5357384,,,
Accounting 2 Class,Local business,340,35.07682128,-106.6282487,,,
A1A Car Wash Walter White's Car Wash,Local business,340,35.108277,-106.535701,,,
Fidelity National Title Insurance,Local business,340,35.10845851,-106.5479725,,,
Oral and Maxicial Surgeons of New Mexico,Local business,340,35.13043694,-106.5723765,,,
Casa Ronde�a Winery,Local business,340,35.155646,-106.647062,,,
Starbucks,Local business,340,35.17257962,-106.581539,,,
Jack Candelaria Community Center,Local business,339,35.05469133,-106.6478345,,,
Student Athlete Headquarters,Sports/recreation/activities,339,35.07825269,-106.6316288,,,
ABC Chinese Restaurant,Local business,338,35.1088508,-106.5446458,,,
Great Fortune,Local business,338,35.11555081,-106.5324729,,,
The Octopus and the Fox,Local business,337,35.08309661,-106.6416618,,,
Taylor Park,Local business,337,35.10262017,-106.5588898,,,
Zero Point Parkour & Fitness,Sports/recreation/activities,337,35.10267,-106.642945,,,
Ojito Wilderness Study Area,Local business,337,35.21346244,-106.651725,,,
Not Made In China Pottery Gallery and Teaching Studio,Education,336,35.06937869,-106.6223255,,,
Swank,Local business,336,35.07904471,-106.6005054,,,
The Moon Smokeshop,Shopping/retail,336,35.09390599,-106.708556,,,
Aztec Village Apartments,Local business,336,35.133173,-106.596783,,,
Media Arts Collaborative Charter School,Education,335,35.07990259,-106.5946647,,,
caf� bien,Restaurant/cafe,335,35.083322,-106.652253,,,
Project Luxe: Hair & Art,Spas/beauty/personal care,335,35.083572,-106.649837,,,
ABQ Health Partners Women's Health,Health/medical/pharmaceuticals,335,35.130503,-106.598073,,,
Firehouse Subs Montgomery Plaza,Local business,335,35.1321174,-106.5868987,,,
Sanchez Tacos,Local business,334,35.07426549,-106.5580045,,,
Arby's,Local business,334,35.10101297,-106.5158186,,,
Hair Addict,Spas/beauty/personal care,334,35.18034175,-106.6739486,,,
Burlington Coat Factory,Local business,334,35.20670333,-106.6493195,,,
Sagebrush Highland Campus,Church/religious organization,333,35.07339083,-106.5886745,,,
Wendy's,Local business,333,35.09324316,-106.6682031,,,
Ben Michael's Cafe,Local business,333,35.10004234,-106.671093,,,
Mitchell Elementary School,Local business,333,35.12392917,-106.5268228,,,
Sol Acting Academy,School,333,35.142344,-106.585575,,,
Plato's Closet,Local business,332,35.10492363,-106.5893388,,,
Job Corps/Siatech Albuquerque Campus,Local business,332,35.10873306,-106.6617476,,,
The Lakes Apartments,Real estate,332,35.1349146,-106.5843896,,,
St. Michael & All Angels Episcopal Church,Local business,332,35.13936209,-106.6449981,,,
Spirit Halloween Store,Local business,332,35.18326175,-106.6669954,,,
Pop Fizz,Restaurant/cafe,331,35.06854782,-106.6656758,,,
Pizza Hut,Local business,331,35.09011278,-106.5146955,,,
Manzano Day School,School,331,35.092253,-106.666065,,,
Regal Cinema Winrock 16,Local business,331,35.09767263,-106.5624662,,,
True Love Tattoo,Local business,331,35.106062,-106.515048,,,
All Nations Assembly of God,Local business,331,35.11244733,-106.6570903,,,
Dick's Sporting Goods,Local business,331,35.20484667,-106.6531495,,,
La Mexicana Tortilla CO.,Restaurant/cafe,330,35.08022502,-106.6517407,,,
Which Wich,Local business,330,35.08042695,-106.6206778,,,
Jimmy John's,Local business,330,35.08457245,-106.6506849,,,
Grow Strong Strength and Conditioning,Sports/recreation/activities,330,35.13630897,-106.6287977,,,
Valle Vista Elementary School,Local business,329,35.07698244,-106.6815322,,,
Communication And Journalism Building,Local business,329,35.08143343,-106.6225957,,,
Los Pollos Hermanos-Albuquerque,Food/grocery,329,35.082861,-106.645192,,,
A Better U Barber Academy,Local business,329,35.08767001,-106.5898972,,,
Casa Esperanza,Non-profit organization,329,35.09367047,-106.621086,,,
Southwest Medical Associates,Local business,329,35.19000991,-106.6658359,,,
Pelicans,Local business,329,35.19388882,-106.6539248,,,
Lupe's Antojitos Y Comida Mexicana,Local business,328,35.07258975,-106.5569636,,,
Inez Elementary School,Local business,328,35.10108468,-106.5584529,,,
Lobo Little League,Non-profit organization,328,35.10794297,-106.6094944,,,
Extended Stay America Hotel,Local business,328,35.2129724,-106.6591391,,,
Dan's Boots and Saddles,Local business,326,35.16178369,-106.6371707,,,
Pacific Salon,Spas/beauty/personal care,326,35.17534319,-106.5735794,,,
505 Clothing,Local business,325,35.075021,-106.56533,,,
Bricklight Dive,Restaurant/cafe,325,35.07996395,-106.6209442,,,
Gold N' Anchor Tattoo & Piercing,Professional services,325,35.083775,-106.651406,,,
Heights Club,Local business,325,35.08837732,-106.5510289,,,
Tierra Pointe Apartments,Real estate,325,35.09124049,-106.7180174,,,
Tooth Wranglers,Local business,325,35.15740399,-106.6796134,,,
Sleep Inn Airport Abq,Hotel,324,35.06110735,-106.6208867,,,
VZ Dub,Local business,324,35.07746909,-106.7145577,,,
Albuquerque Biopark Botanic Garden,Local business,324,35.09451195,-106.6778339,,,
Whole Foods Market,Local business,324,35.14666152,-106.5556916,,,
The Aspens,Real estate,323,35.19317,-106.66336,,,
Parish Library,Local business,322,35.08676294,-106.6206905,,,
The Rain Tunnel Car Spa,Local business,322,35.08769951,-106.5883254,,,
ABQ Billiards Academy,School,322,35.10990958,-106.5518333,,,
Freddy's Frozen Custard & Steakburger,Local business,322,35.17364257,-106.5789484,,,
Twisters,Local business,321,35.08162302,-106.5147039,,,
Subway,Local business,321,35.14060821,-106.6000114,,,
Magic Nails,Local business,321,35.17802644,-106.6895023,,,
Nice Barbershop/Salon,Spas/beauty/personal care,320,35.08312335,-106.6391719,,,
University of New Mexico Hospital ER,Local business,320,35.08799209,-106.6182667,,,
UNM Family Health,Local business,320,35.09486296,-106.6270238,,,
Oasis Laundromat,Local business,320,35.13034119,-106.5414303,,,
Filibertos,Local business,320,35.1473839,-106.581722,,,
International House of Pancakes,Local business,320,35.17470997,-106.5566586,,,
Smith's,Local business,320,35.17882539,-106.6895251,,,
Dolores Gonzales Elementary,School,319,35.07678048,-106.6588696,,,
Campus Barber,Local business,319,35.08109738,-106.6257098,,,
GameStop,Local business,319,35.18546352,-106.6649552,,,
Camino Nuevo Youth Center,Local business,318,35.11815736,-106.6303668,,,
Keva Juice,Local business,318,35.14727048,-106.5501106,,,
Broadstone High Desert Apartments,Local business,318,35.14956316,-106.4920257,,,
Kirtland Elementary School,Local business,316,35.05764793,-106.6054637,,,
Eyemart Express,Local business,316,35.11047139,-106.6036556,,,
Sachs Body Modification,Local business,316,35.19725678,-106.6561407,,,
St. Charles Borromeo Catholic Church,Church/religious organization,315,35.07692863,-106.6271111,,,
The Ayurvedic Institute,School,315,35.10903766,-106.5145494,,,
Monte's Cigar Shop,Local business,315,35.12389003,-106.5861248,,,
E Salon & Spa,Professional services,315,35.140859,-106.653635,,,
Ross,Local business,315,35.18454933,-106.6665237,,,
East Gate Church,Church/religious organization,314,35.0782496,-106.511533,,,
Good Shepherd Animal Clinic,Local business,314,35.10946002,-106.5926285,,,
Canyon Vista,Real estate,314,35.13046445,-106.6002437,,,
VCA Veterinary Care Animal Hospital and Referral Center,Pet services,314,35.13109218,-106.5295268,,,
Thai Crystal Restaurant,Local business,313,35.08320562,-106.6489245,,,
Metropolitan Temple Church of God in Christ,Church/religious organization,313,35.09442992,-106.646953,,,
Firehouse Subs Cottonwood,Local business,313,35.2101849,-106.6535046,,,
Saigon Far East,Local business,312,35.06522798,-106.5785036,,,
Taqueria El Dorado,Local business,312,35.06942334,-106.6454374,,,
Wing Basket,Local business,312,35.10845075,-106.5516769,,,
Pizza Hut,Local business,312,35.13132523,-106.5335457,,,
Smith's,Local business,312,35.14633309,-106.6404916,,,
Tommy Nails,Local business,311,35.15201169,-106.6829091,,,
Albertsons,Local business,311,35.15264952,-106.6824921,,,
Petroglyph Baseball Fields,Local business,311,35.15747381,-106.6955676,,,
Heights First Church of the Nazarene,Church/religious organization,311,35.17484549,-106.5488854,,,
Copper Canyon Cafe,Restaurant/cafe,310,35.05872378,-106.5813493,,,
Senly,Local business,310,35.07354293,-106.5830408,,,
Education Classrooms Building,Local business,309,35.08478327,-106.6196554,,,
Fu Yuang Korean and Chinese Restaurant,Restaurant/cafe,309,35.11715446,-106.535075,,,
Target Albuquerque Wyoming,Local business,309,35.13006494,-106.5477483,,,
Child Support Enforcement Division,Local business,308,35.08835249,-106.6589896,,,
Club Spa Nails,Local business,308,35.1067218,-106.5746761,,,
KidsFirst Dental Care,Hospital/clinic,307,35.07298901,-106.5618537,,,
Custom Tattoo Company,Local business,307,35.07878462,-106.5935248,,,
Garcias Kitchen,Local business,307,35.11583893,-106.5861843,,,
VCA,Local business,307,35.13119343,-106.5295293,,,
Paseo Del Norte & I-25 Interchange,Local business,307,35.17423278,-106.5839916,,,
Emphasis Motorsport Ltd co,Shopping/retail,306,35.070262,-106.538047,,,
McDonald's at 301 San Mateo S E (Walmart #0831),Local business,306,35.07576905,-106.5881951,,,
Discount Tire,Local business,306,35.09126753,-106.5155045,,,
Walgreens,Local business,306,35.13360748,-106.5870924,,,
Rio Grande Zoo, New Mexico,305,35.09632547,-106.5325832,,,
Frida's Salon,Spas/beauty/personal care,305,35.071405,-106.699126,,,
Mor Furniture for Less | Albuquerque,Local business,305,35.10851381,-106.5884158,,,
Blakes Lotaburger,Local business,305,35.11095263,-106.6625432,,,
Sun Care Tanning,Local business,305,35.13178594,-106.5789812,,,
Hacienda de Martinez,Local business,304,35.07486009,-106.7181197,,,
Bella Vista Baptist Church,Local business,304,35.11343673,-106.5685937,,,
The University of New Mexico Health Sciences Center,Local business,304,35.14581584,-106.5569518,,,
Pino Yards,Local business,304,35.16975097,-106.5794737,,,
Smith's,Local business,304,35.17565922,-106.5579599,,,
No. 13 Boutique - Body & Sole,Shopping/retail,303,35.080136,-106.605324,,,
Knights of Columbus Albuquerque Council 641,Organization,303,35.099805,-106.685646,,,
Sitel Albuquerque,Organization,303,35.145115,-106.592563,,,
Petco - Albuquerque,Local business,303,35.14897404,-106.5842414,,,
TriCore Labs,Local business,303,35.15377313,-106.5845061,,,
The Nails Place,Local business,303,35.20388862,-106.6547839,,,
Bernalillo County Clerk's Office,Government organization,302,35.08757478,-106.6512952,,,
ImagEnMotion PhotoGrafix,Arts/entertainment/nightlife,302,35.109379,-106.62474,,,
Sonic Drive-In,Local business,301,35.07050444,-106.5162924,,,
Popejoy Presents,Arts/entertainment/nightlife,301,35.08223922,-106.6196546,,,
Comanche Elementary School,Local business,301,35.1238291,-106.5606271,,,
Expo New Mexico Flea Market,Local business,300,35.07717934,-106.5740064,,,
Alchemy A Hair Studio,Spas/beauty/personal care,300,35.10876949,-106.5590394,,,
Northeast Heights in ABQ,Local business,300,35.11276687,-106.5208246,,,
Bella Nail Spa,Local business,299,35.1099636,-106.5170159,,,
Fidelity National Title,Local business,299,35.17646115,-106.5772593,,,
Burritos Alinstante,Local business,298,35.06167846,-106.6456664,,,
Immanuel Presbyterian Church,Church/religious organization,298,35.07913021,-106.6042248,,,
Perico's De Albuquerque,Restaurant/cafe,298,35.08031956,-106.6223128,,,
University Laundromat,Local business,298,35.08080769,-106.6160573,,,
Next Level Nutrition,Club,298,35.08129462,-106.6285766,,,
GameStop,Local business,298,35.08155135,-106.7127817,,,
Ed's Pub,Local business,298,35.08706196,-106.5644151,,,
Mr Tokyo Inc,Local business,298,35.12952033,-106.5147904,,,
New Mexico Sonographics,Local business,298,35.12987299,-106.5913172,,,
Perinatal Associates of New Mexico,Health/medical/pharmacy,297,35.08140158,-106.6345597,,,
Collet Park Elementary School,Local business,297,35.10658907,-106.5231638,,,
Movez Fitness,Health/medical/pharmacy,297,35.23345386,-106.651551,,,
La Ladera Park,Local business,296,35.16909534,-106.6184868,,,
XPAC Fit,Local business,295,35.09124365,-106.6664064,,,
Walmart Neighborhood Market Alameda,Local business,295,35.18062311,-106.6893561,,,
Renovate ABQ,Church/religious organization,294,35.08103478,-106.6111647,,,
UNM Olympic Pool - Seidler Natorium,Local business,294,35.08330644,-106.6175036,,,
Love My Nail Salon,Spas/beauty/personal care,294,35.09301775,-106.533234,,,
Mission Hill Apartment Homes,Real estate,294,35.10828311,-106.5298984,,,
